--------- beginning of main
09-10 07:34:58.214   165   165 W linker  : Warning: failed to find generated linker configuration from "/linkerconfig/ld.config.txt"
09-10 07:34:58.215   166   166 W linker  : Warning: failed to find generated linker configuration from "/linkerconfig/ld.config.txt"
09-10 07:34:58.222   161   161 I lowmemorykiller: Using psi monitors for memory pressure detection
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.change_method_of_obtaining_ims_registration_radio_tech = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.cleanup_open_logical_channel_record_on_dispose = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.clear_cached_ims_phone_number_when_device_lost_ims_registration = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.combine_ril_death_handle = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.conference_hold_unhold_changed_to_send_message = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.data_call_session_stats_captures_cross_sim_calling = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.data_only_cellular_service = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.data_only_service_allow_emergency_call_only = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.data_rat_metric_enabled = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.dismiss_network_selection_notification_on_sim_disable = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.do_not_override_precise_label = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.domain_selection_metrics_enabled = false
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.dsrs_diagnostics_enabled = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.emergency_registration_state = false
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.enable_aead_algorithms = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.enable_carrier_config_n1_control_attempt2 = false
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.enable_identifier_disclosure_transparency = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.enable_identifier_disclosure_transparency_unsol_events = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.enable_modem_cipher_transparency = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.enable_modem_cipher_transparency_unsol_events = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.enable_multiple_sa_proposals = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.enable_sip_subscribe_retry = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.enable_telephony_analytics = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.enable_wps_check_api_flag = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.enforce_subscription_user_filter = false
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.enforce_telephony_feature_mapping = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.enforce_telephony_feature_mapping_for_public_apis = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.ensure_access_to_call_settings_is_restricted = false
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.esim_available_memory = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.esim_bootstrap_provisioning_flag = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.fix_crash_on_getting_config_when_phone_is_gone = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.force_iwlan_mms = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.hide_prefer_3g_item = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.hide_preinstalled_carrier_app_at_most_once = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.hide_roaming_icon = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.ignore_already_terminated_incoming_call_before_registering_listener = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.ignore_existing_networks_for_internet_allowed_checking = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.imsi_key_retry_download_on_phone_unlock = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.keep_empty_requests_network = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.log_mms_sms_database_access_info = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.metered_embb_urlcc = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.minimal_telephony_cdm_check = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.minimal_telephony_managers_conditional_on_features = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.mms_disabled_error = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.mms_get_apn_from_pdsc = false
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.network_registration_info_reject_cause = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.network_validation = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.notify_data_activity_changed_with_slot = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.notify_initial_ims_provisioning_status = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.oem_enabled_satellite_flag = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.prevent_invocation_repeat_of_ril_call_when_device_does_not_support_voice = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.prevent_system_server_and_phone_deadlock = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.reconnect_qualified_network = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.refine_preferred_data_profile_selection = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.relax_ho_teardown = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.remove_country_code_from_local_singapore_calls = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.reorganize_roaming_notification = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.reset_mobile_network_settings = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.reset_primary_sim_default_values = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.roaming_notification_for_single_data_network = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.safer_get_phone_number = false
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.satellite_internet = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.satellite_persistent_logging = false
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.set_carrier_restriction_status = false
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.set_no_reply_timer_for_cfnry = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.set_number_of_sim_for_ims_enable = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.show_call_fail_notification_for_2g_toggle = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.show_call_id_and_call_waiting_in_additional_settings_menu = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.simultaneous_calling_indications = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.slicing_additional_error_codes = true
09-10 07:35:06.757   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.sms_domain_selection_enabled = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.stop_spamming_emergency_notification = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.subscription_user_association_query = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.support_nr_sa_rrc_idle = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.support_psim_to_esim_conversion = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.terminate_active_video_call_when_accepting_second_video_call_as_audio_only = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.unregister_sms_broadcast_receiver_from_cat_service = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.unthrottle_check_transport = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.update_ims_service_by_gathering_provisioning_changes = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.update_roaming_state_to_set_wfc_mode = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.use_alarm_callback = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.use_aosp_domain_selection_service = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.use_oem_domain_selection_service = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.use_relaxed_id_match = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.vonr_enabled_metric = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.internal.telephony.flags.work_profile_api_split = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.managedprovisioning.flags.is_cosmic_ray_enabled = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.aaudio.sample_rate_conversion = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.aaudio.start_stop_client_from_command_thread = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.abs_volume_index_fix = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.alarm_min_volume_zero = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.as_device_connection_failure = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.audioserver_permissions = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.bluetooth_mac_address_anonymization = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.disable_prescale_absolute_volume = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.dsa_over_bt_le_audio = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.music_fx_edge_to_edge = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.port_to_piid_simplification = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.replace_stream_bt_sco = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.ringer_mode_affects_alarm = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.set_stream_volume_order = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.spatializer_offload = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.spatializer_upmix = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.stereo_spatialization = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.vgs_vss_sync_mute_order = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audio.volume_refactoring = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audioclient.audiosystem_service_acquisition = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audioserver.direct_track_reprioritization = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audioserver.effect_chain_callback_improve = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audioserver.fdtostring_timeout_fix = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audioserver.fix_concurrent_playback_behavior_with_bit_perfect_client = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audioserver.fix_input_sharing_logic = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audioserver.mutex_priority_inheritance = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.audioserver.use_bt_sco_for_media = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.codec.flags.aidl_hal = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.codec.flags.codec_importance = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.codec.flags.large_audio_frame = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.editing.flags.add_media_metrics_editing = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.adjust_volume_for_foreground_app_playing_audio_without_media_session = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_audio_policies_device_and_bluetooth_controller = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_built_in_speaker_route_suitability_statuses = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_cross_user_routing_in_media_router2 = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_full_scan_with_media_content_control = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_get_transferable_routes = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_mr2_service_non_main_bg_thread = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_new_media_route_2_info_types = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_notifying_activity_manager_with_media_session_status_change = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_null_session_in_media_browser_service = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_prevention_of_keep_alive_route_providers = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_prevention_of_manager_scans_when_no_apps_scan = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_privileged_routing_for_media_routing_control = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_rlp_callbacks_in_media_router2 = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_screen_off_scanning = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_use_of_bluetooth_device_get_alias_for_mr2info_get_name = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.enable_waiting_state_for_system_session_creation_request = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.flags.fallback_to_default_handling_when_media_session_has_fixed_volume_handling = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.performance.flags.media_description_ashmem_bitmap = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.playback.flags.mediametadataretriever_default_rgba8888 = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.media.projection.flags.limit_manage_media_projection = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.net.thread.platform.flags.thread_enabled_platform = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.net.thread.platform.flags.thread_user_restriction_enabled = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.nfc.flags.auto_disable_observe_mode = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.nfc.flags.reduce_state_transition = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.nfc.flags.statsd_ce_events_flag = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.nfc.flags.test_flag = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.nfc.nci.flags.t5t_no_getsysinfo = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.providers.contactkeys.flags.contactkeys_strip_fix = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.providers.settings.ignore_xml_for_read_only_flags = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.providers.settings.load_aconfig_defaults = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.providers.settings.load_apex_aconfig_protobufs = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.providers.settings.stage_all_aconfig_flags = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.providers.settings.storage_test_mission_1 = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.providers.settings.support_overrides = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.add_window_token_without_lock = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.cleanup_a11y_overlays = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.clear_default_from_a11y_shortcut_target_service_restore = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.compute_window_changes_on_a11y_v2 = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.deprecate_package_list_observer = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.disable_continuous_shortcut_on_force_stop = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.do_not_reset_key_event_state = true
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.enable_a11y_checker_logging = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.enable_color_correction_saturation = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.enable_hardware_shortcut_disables_warning = false
09-10 07:35:06.758   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.enable_magnification_joystick = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.enable_magnification_multiple_finger_multiple_tap_gesture = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.enable_magnification_one_finger_panning_gesture = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.fix_drag_pointer_when_ending_drag = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.focus_click_point_window_bounds_from_a11y_window_info = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.fullscreen_fling_gesture = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.handle_multi_device_input = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.manager_avoid_receiver_timeout = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.manager_package_monitor_logic_fix = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.pinch_zoom_zero_min_span = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.proxy_use_apps_on_virtual_device_listener = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.remove_on_window_infos_changed_handler = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.reset_hover_event_timer_on_action_up = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.resettable_dynamic_properties = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.scan_packages_without_lock = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.send_a11y_events_based_on_state = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.send_hover_events_based_on_event_stream = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.accessibility.skip_package_change_before_user_switch = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.alarm.start_user_before_scheduled_alarms = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.alarm.use_frozen_state_to_drop_listener_alarms = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.avoid_repeated_bcast_re_enqueues = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.avoid_resolving_type = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.batching_oom_adj = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.bfgs_managed_network_access = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.defer_outgoing_broadcasts = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.fgs_abuse_detection = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.fgs_boot_completed = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.fgs_disable_saw = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.follow_up_oomadj_updates = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.log_excessive_binder_proxies = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.migrate_full_oomadj_updates = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.new_fgs_restriction_logic = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.oomadjuster_correctness_rewrite = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.service_binding_oom_adj_policy = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.simplify_process_traversal = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.skip_unimportant_connections = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.trace_receiver_registration = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.am.use_permission_manager_for_broadcast_delivery_check = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.backup.enable_clear_pipe_after_restore_file = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.backup.enable_increase_datatypes_for_agent_logging = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.backup.enable_increased_bmm_logging_for_restore_at_install = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.backup.enable_max_size_writes_to_pipes = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.backup.enable_metrics_system_backup_agents = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.backup.enable_skipping_restore_launched_apps = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.backup.enable_v_to_u_restore_for_system_components_in_allowlist = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.biometrics.face_vhal_feature = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.biometrics.use_vhal_for_testing = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.companion.virtual.dump_history = true
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.connectivity.replace_vpn_profile_store = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.contextualsearch.flags.enable_exclude_persistent_ui = false
09-10 07:35:06.759   564   564 V AconfigFlags: Read Aconfig default flag value com.android.server.deviceidle.disable_wakelocks_in_light_idle = false
